obstime,tempr,ap,ws,wd,rh
12/25/2015 21:00:00,0.529735182849937,980.227540983606,7.06878940731399,106.001147540983,72.7570491803278
12/25/2015 22:00:00,0.534022698612862,980.231639344262,7.07696090794451,105.765901639344,72.7219672131147
12/25/2015 23:00:00,0.538310214375788,980.235737704918,7.08513240857503,105.530655737704,72.6868852459016
12/26/2015 00:00:00,0.542597730138714,980.239836065573,7.09330390920554,105.295409836065,72.6518032786885
12/26/2015 01:00:00,0.546885245901639,980.243934426229,7.10147540983606,105.060163934426,72.6167213114754
12/26/2015 02:00:00,0.551172761664565,980.248032786885,7.10964691046658,104.824918032786,72.5816393442623
12/26/2015 03:00:00,0.55546027742749,980.252131147541,7.11781841109709,104.589672131147,72.5465573770491
12/26/2015 04:00:00,0.559747793190416,980.256229508196,7.12598991172761,104.354426229508,72.511475409836
12/26/2015 05:00:00,0.564035308953342,980.260327868852,7.13416141235813,104.119180327868,72.4763934426229
12/26/2015 06:00:00,0.568322824716267,980.264426229508,7.14233291298865,103.883934426229,72.4413114754098
12/26/2015 07:00:00,0.572610340479193,980.268524590164,7.15050441361916,103.64868852459,72.4062295081967
12/26/2015 08:00:00,0.576897856242118,980.272622950819,7.15867591424968,103.41344262295,72.3711475409836
12/26/2015 09:00:00,0.581185372005044,980.276721311475,7.1668474148802,103.178196721311,72.3360655737705
12/26/2015 10:00:00,0.58547288776797,980.280819672131,7.17501891551071,102.942950819672,72.3009836065573
12/26/2015 11:00:00,0.589760403530895,980.284918032786,7.18319041614123,102.707704918032,72.2659016393442
12/26/2015 12:00:00,0.594047919293821,980.289016393442,7.19136191677175,102.472459016393,72.2308196721311
12/26/2015 13:00:00,0.598335435056746,980.293114754098,7.19953341740227,102.237213114754,72.195737704918
12/26/2015 14:00:00,0.602622950819672,980.297213114754,7.20770491803278,102.001967213114,72.1606557377049
12/26/2015 15:00:00,0.606910466582598,980.301311475409,7.2158764186633,101.766721311475,72.1255737704918
12/26/2015 16:00:00,0.611197982345523,980.305409836065,7.22404791929382,101.531475409836,72.0904918032786
12/26/2015 17:00:00,0.615485498108449,980.309508196721,7.23221941992433,101.296229508196,72.0554098360655
12/26/2015 18:00:00,0.619773013871375,980.313606557377,7.24039092055485,101.060983606557,72.0203278688524
12/26/2015 19:00:00,0.6240605296343,980.317704918032,7.24856242118537,100.825737704918,71.9852459016393
12/26/2015 20:00:00,0.628348045397225,980.321803278688,7.25673392181588,100.590491803278,71.9501639344262
12/26/2015 21:00:00,0.632635561160151,980.325901639344,7.2649054224464,100.355245901639,71.9150819672131
12/26/2015 22:00:00,0.636923076923077,980.33,7.27307692307692,100.12,71.88
12/26/2015 23:00:00,0.641210592686003,980.334098360655,7.28124842370744,99.8847540983606,71.8449180327868
12/27/2015 00:00:00,0.645498108448928,980.338196721311,7.28941992433795,99.6495081967213,71.8098360655737
12/27/2015 01:00:00,0.649785624211854,980.342295081967,7.29759142496847,99.4142622950819,71.7747540983606
12/27/2015 02:00:00,0.654073139974779,980.346393442623,7.30576292559899,99.1790163934426,71.7396721311475
12/27/2015 03:00:00,0.658360655737705,980.350491803278,7.3139344262295,98.9437704918032,71.7045901639344
12/27/2015 04:00:00,0.66264817150063,980.354590163934,7.32210592686002,98.7085245901639,71.6695081967213
12/27/2015 05:00:00,0.666935687263556,980.35868852459,7.33027742749054,98.4732786885246,71.6344262295082
12/27/2015 06:00:00,0.671223203026482,980.362786885245,7.33844892812106,98.2380327868852,71.599344262295
12/27/2015 07:00:00,0.675510718789407,980.366885245901,7.34662042875157,98.0027868852459,71.5642622950819
12/27/2015 08:00:00,0.679798234552333,980.370983606557,7.35479192938209,97.7675409836065,71.5291803278688
12/27/2015 09:00:00,0.684085750315258,980.375081967213,7.36296343001261,97.5322950819672,71.4940983606557
12/27/2015 10:00:00,0.688373266078184,980.379180327868,7.37113493064312,97.2970491803278,71.4590163934426
12/27/2015 11:00:00,0.69266078184111,980.383278688524,7.37930643127364,97.0618032786885,71.4239344262295
12/27/2015 12:00:00,0.696948297604035,980.38737704918,7.38747793190416,96.8265573770492,71.3888524590163
12/27/2015 13:00:00,0.701235813366961,980.391475409836,7.39564943253467,96.5913114754098,71.3537704918032
12/27/2015 14:00:00,0.705523329129886,980.395573770491,7.40382093316519,96.3560655737705,71.3186885245901
12/27/2015 15:00:00,0.709810844892812,980.399672131147,7.41199243379571,96.1208196721311,71.283606557377
12/27/2015 16:00:00,0.714098360655738,980.403770491803,7.42016393442622,95.8855737704918,71.2485245901639
12/27/2015 17:00:00,0.718385876418663,980.407868852459,7.42833543505674,95.6503278688524,71.2134426229508
12/27/2015 18:00:00,0.722673392181589,980.411967213114,7.43650693568726,95.4150819672131,71.1783606557377
12/27/2015 19:00:00,0.726960907944514,980.41606557377,7.44467843631778,95.1798360655738,71.1432786885245
12/27/2015 20:00:00,0.73124842370744,980.420163934426,7.45284993694829,94.9445901639344,71.1081967213114
12/27/2015 21:00:00,0.735535939470366,980.424262295082,7.46102143757881,94.7093442622951,71.0731147540983
12/27/2015 22:00:00,0.739823455233291,980.428360655737,7.46919293820933,94.4740983606557,71.0380327868852
12/27/2015 23:00:00,0.744110970996217,980.432459016393,7.47736443883984,94.2388524590164,71.0029508196721
12/28/2015 00:00:00,0.748398486759142,980.436557377049,7.48553593947036,94.003606557377,70.967868852459
12/28/2015 01:00:00,0.752686002522068,980.440655737705,7.49370744010088,93.7683606557377,70.9327868852459
12/28/2015 02:00:00,0.756973518284993,980.44475409836,7.5018789407314,93.5331147540983,70.8977049180327
12/28/2015 03:00:00,0.761261034047919,980.448852459016,7.51005044136191,93.297868852459,70.8626229508196
12/28/2015 04:00:00,0.765548549810845,980.452950819672,7.51822194199243,93.0626229508197,70.8275409836065
12/28/2015 05:00:00,0.769836065573771,980.457049180327,7.52639344262295,92.8273770491803,70.7924590163934
12/28/2015 06:00:00,0.774123581336696,980.461147540983,7.53456494325346,92.592131147541,70.7573770491803
12/28/2015 07:00:00,0.778411097099621,980.465245901639,7.54273644388398,92.3568852459016,70.7222950819672
12/28/2015 08:00:00,0.782698612862547,980.469344262295,7.5509079445145,92.1216393442623,70.687213114754
12/28/2015 09:00:00,0.786986128625473,980.47344262295,7.55907944514501,91.8863934426229,70.6521311475409
12/28/2015 10:00:00,0.791273644388399,980.477540983606,7.56725094577553,91.6511475409836,70.6170491803278
12/28/2015 11:00:00,0.795561160151324,980.481639344262,7.57542244640605,91.4159016393442,70.5819672131147
12/28/2015 12:00:00,0.79984867591425,980.485737704918,7.58359394703657,91.1806557377049,70.5468852459016
12/28/2015 13:00:00,0.804136191677175,980.489836065573,7.59176544766708,90.9454098360655,70.5118032786885
12/28/2015 14:00:00,0.808423707440101,980.493934426229,7.5999369482976,90.7101639344262,70.4767213114754
12/28/2015 15:00:00,0.812711223203026,980.498032786885,7.60810844892812,90.4749180327868,70.4416393442622
12/28/2015 16:00:00,0.816998738965952,980.502131147541,7.61627994955863,90.2396721311475,70.4065573770491
12/28/2015 17:00:00,0.821286254728878,980.506229508196,7.62445145018915,90.0044262295082,70.371475409836
12/28/2015 18:00:00,0.825573770491803,980.510327868852,7.63262295081967,89.7691803278688,70.3363934426229
12/28/2015 19:00:00,0.829861286254729,980.514426229508,7.64079445145018,89.5339344262295,70.3013114754098
12/28/2015 20:00:00,0.834148802017654,980.518524590164,7.6489659520807,89.2986885245901,70.2662295081967
12/28/2015 21:00:00,0.83843631778058,980.522622950819,7.65713745271122,89.0634426229508,70.2311475409836
12/28/2015 22:00:00,0.842723833543506,980.526721311475,7.66530895334174,88.8281967213114,70.1960655737704
12/28/2015 23:00:00,0.847011349306431,980.530819672131,7.67348045397225,88.5929508196721,70.1609836065573
12/29/2015 00:00:00,0.851298865069357,980.534918032786,7.68165195460277,88.3577049180328,70.1259016393442
12/29/2015 01:00:00,0.855586380832282,980.539016393442,7.68982345523329,88.1224590163934,70.0908196721311
12/29/2015 02:00:00,0.859873896595208,980.543114754098,7.6979949558638,87.8872131147541,70.055737704918
12/29/2015 03:00:00,0.864161412358134,980.547213114754,7.70616645649432,87.6519672131147,70.0206557377049
12/29/2015 04:00:00,0.868448928121059,980.551311475409,7.71433795712484,87.4167213114754,69.9855737704918
12/29/2015 05:00:00,0.872736443883985,980.555409836065,7.72250945775535,87.181475409836,69.9504918032786
12/29/2015 06:00:00,0.87702395964691,980.559508196721,7.73068095838587,86.9462295081967,69.9154098360655
12/29/2015 07:00:00,0.881311475409836,980.563606557377,7.73885245901639,86.7109836065573,69.8803278688524
12/29/2015 08:00:00,0.885598991172762,980.567704918032,7.74702395964691,86.475737704918,69.8452459016393
12/29/2015 09:00:00,0.889886506935687,980.571803278688,7.75519546027742,86.2404918032787,69.8101639344262
12/29/2015 10:00:00,0.894174022698613,980.575901639344,7.76336696090794,86.0052459016393,69.7750819672131
12/29/2015 11:00:00,0.898461538461539,980.58,7.77153846153846,85.77,69.74
12/29/2015 12:00:00,0.902749054224464,980.584098360655,7.77970996216897,85.5347540983606,69.7049180327868
12/29/2015 13:00:00,0.907036569987389,980.588196721311,7.78788146279949,85.2995081967213,69.6698360655737
12/29/2015 14:00:00,0.911324085750315,980.592295081967,7.79605296343001,85.0642622950819,69.6347540983606
12/29/2015 15:00:00,0.915611601513241,980.596393442623,7.80422446406053,84.8290163934426,69.5996721311475
12/29/2015 16:00:00,0.919899117276167,980.600491803278,7.81239596469104,84.5937704918033,69.5645901639344
12/29/2015 17:00:00,0.924186633039092,980.604590163934,7.82056746532156,84.3585245901639,69.5295081967213
12/29/2015 18:00:00,0.928474148802018,980.60868852459,7.82873896595208,84.1232786885246,69.4944262295081
12/29/2015 19:00:00,0.932761664564943,980.612786885245,7.83691046658259,83.8880327868852,69.459344262295
12/29/2015 20:00:00,0.937049180327869,980.616885245901,7.84508196721311,83.6527868852459,69.4242622950819
12/29/2015 21:00:00,0.941336696090795,980.620983606557,7.85325346784363,83.4175409836065,69.3891803278688
12/29/2015 22:00:00,0.94562421185372,980.625081967213,7.86142496847414,83.1822950819672,69.3540983606557
12/29/2015 23:00:00,0.949911727616646,980.629180327868,7.86959646910466,82.9470491803279,69.3190163934426
12/30/2015 00:00:00,0.954199243379571,980.633278688524,7.87776796973518,82.7118032786885,69.2839344262295
12/30/2015 01:00:00,0.958486759142497,980.63737704918,7.8859394703657,82.4765573770492,69.2488524590163
12/30/2015 02:00:00,0.962774274905422,980.641475409836,7.89411097099621,82.2413114754098,69.2137704918032
12/30/2015 03:00:00,0.967061790668348,980.645573770491,7.90228247162673,82.0060655737705,69.1786885245901
12/30/2015 04:00:00,0.971349306431274,980.649672131147,7.91045397225725,81.7708196721311,69.143606557377
12/30/2015 05:00:00,0.975636822194199,980.653770491803,7.91862547288776,81.5355737704918,69.1085245901639
12/30/2015 06:00:00,0.979924337957125,980.657868852459,7.92679697351828,81.3003278688524,69.0734426229508
12/30/2015 07:00:00,0.98421185372005,980.661967213114,7.9349684741488,81.0650819672131,69.0383606557377
12/30/2015 08:00:00,0.988499369482976,980.66606557377,7.94313997477931,80.8298360655737,69.0032786885245
12/30/2015 09:00:00,0.992786885245902,980.670163934426,7.95131147540983,80.5945901639344,68.9681967213114
12/30/2015 10:00:00,0.997074401008827,980.674262295082,7.95948297604035,80.3593442622951,68.9331147540983
12/30/2015 11:00:00,1.00136191677175,980.678360655737,7.96765447667087,80.1240983606557,68.8980327868852
12/30/2015 12:00:00,1.00564943253467,980.682459016393,7.97582597730138,79.8888524590164,68.8629508196721
12/30/2015 13:00:00,1.0099369482976,980.686557377049,7.9839974779319,79.653606557377,68.827868852459
12/30/2015 14:00:00,1.01422446406053,980.690655737705,7.99216897856242,79.4183606557377,68.7927868852459
12/30/2015 15:00:00,1.01851197982345,980.69475409836,8.00034047919294,79.1831147540983,68.7577049180327
12/30/2015 16:00:00,1.02279949558638,980.698852459016,8.00851197982345,78.947868852459,68.7226229508196
12/30/2015 17:00:00,1.0270870113493,980.702950819672,8.01668348045397,78.7126229508196,68.6875409836065
12/30/2015 18:00:00,1.03137452711223,980.707049180327,8.02485498108449,78.4773770491803,68.6524590163934
12/30/2015 19:00:00,1.03566204287515,980.711147540983,8.033026481715,78.2421311475409,68.6173770491803
12/30/2015 20:00:00,1.03994955863808,980.715245901639,8.04119798234552,78.0068852459016,68.5822950819672
12/30/2015 21:00:00,1.044237074401,980.719344262295,8.04936948297604,77.7716393442623,68.5472131147541
12/30/2015 22:00:00,1.04852459016393,980.72344262295,8.05754098360655,77.5363934426229,68.5121311475409
12/30/2015 23:00:00,1.05281210592686,980.727540983606,8.06571248423707,77.3011475409836,68.4770491803278
12/31/2015 00:00:00,1.05709962168978,980.731639344262,8.07388398486759,77.0659016393442,68.4419672131147
12/31/2015 01:00:00,1.06138713745271,980.735737704918,8.08205548549811,76.8306557377049,68.4068852459016
12/31/2015 02:00:00,1.06567465321563,980.739836065573,8.09022698612862,76.5954098360655,68.3718032786885
12/31/2015 03:00:00,1.06996216897856,980.743934426229,8.09839848675914,76.3601639344262,68.3367213114754
12/31/2015 04:00:00,1.07424968474148,980.748032786885,8.10656998738965,76.1249180327869,68.3016393442623
12/31/2015 05:00:00,1.07853720050441,980.752131147541,8.11474148802017,75.8896721311475,68.2665573770491
12/31/2015 06:00:00,1.08282471626733,980.756229508196,8.12291298865069,75.6544262295082,68.231475409836
12/31/2015 07:00:00,1.08711223203026,980.760327868852,8.13108448928121,75.4191803278688,68.1963934426229
12/31/2015 08:00:00,1.09139974779319,980.764426229508,8.13925598991172,75.1839344262295,68.1613114754098
12/31/2015 09:00:00,1.09568726355611,980.768524590164,8.14742749054224,74.9486885245901,68.1262295081967
12/31/2015 10:00:00,1.09997477931904,980.772622950819,8.15559899117276,74.7134426229508,68.0911475409836
12/31/2015 11:00:00,1.10426229508196,980.776721311475,8.16377049180327,74.4781967213114,68.0560655737705
12/31/2015 12:00:00,1.10854981084489,980.780819672131,8.17194199243379,74.2429508196721,68.0209836065573
12/31/2015 13:00:00,1.11283732660781,980.784918032786,8.18011349306431,74.0077049180328,67.9859016393442
12/31/2015 14:00:00,1.11712484237074,980.789016393442,8.18828499369482,73.7724590163934,67.9508196721311
12/31/2015 15:00:00,1.12141235813367,980.793114754098,8.19645649432534,73.5372131147541,67.915737704918
12/31/2015 16:00:00,1.12569987389659,980.797213114754,8.20462799495586,73.3019672131147,67.8806557377049
12/31/2015 17:00:00,1.12998738965952,980.801311475409,8.21279949558638,73.0667213114754,67.8455737704918
12/31/2015 18:00:00,1.13427490542244,980.805409836065,8.22097099621689,72.831475409836,67.8104918032786
12/31/2015 19:00:00,1.13856242118537,980.809508196721,8.22914249684741,72.5962295081967,67.7754098360655
12/31/2015 20:00:00,1.14284993694829,980.813606557377,8.23731399747793,72.3609836065574,67.7403278688524
12/31/2015 21:00:00,1.14713745271122,980.817704918032,8.24548549810844,72.125737704918,67.7052459016393
12/31/2015 22:00:00,1.15142496847414,980.821803278688,8.25365699873896,71.8904918032787,67.6701639344262
12/31/2015 23:00:00,1.15571248423707,980.825901639344,8.26182849936948,71.6552459016393,67.6350819672131
01/01/2016 00:00:00,1.16,980.83,8.27,71.42,67.6
01/01/2016 01:00:00,1.35,980.95,10.91,59.02,65.3
01/01/2016 02:00:00,1.53,981.07,8.59,56,64.7
01/01/2016 03:00:00,1.43,981.37,8.18,36.28,66.1
01/01/2016 04:00:00,1.24,981.66,9.19,29.57,73.86
01/01/2016 05:00:00,1.57,981.96,10.45,29.98,68.28
01/01/2016 06:00:00,1.48,982.45,8.72,33.38,69.09
01/01/2016 07:00:00,1.51,982.82,9.14,33,69.54
01/01/2016 08:00:00,1.55,983.05,8.44,32,68.19
01/01/2016 09:00:00,1.45,983.14,7.42,33.96,67.67
01/01/2016 10:00:00,1.66,983.2,4.92,184.65,65.2
01/01/2016 12:00:00,1.38,982.73,4.12,247.83,67.76
01/01/2016 13:00:00,1.05,982.2,9.09,226.82,74.73
01/01/2016 14:00:00,0.98,981.5,11.49,215.62,75.96
01/01/2016 15:00:00,1.52,981,6.08,183.05,66.15
01/01/2016 16:00:00,1.58,980.42,6.25,132.97,50.37
01/01/2016 17:00:00,1.31,980.22,8.4,105.67,44.5
01/01/2016 18:00:00,0.34,980.15,10.3,88.27,50.74
01/01/2016 19:00:00,-0.02,980.01,12.67,84.5,50.97
